Year,Month,DayOfWeek,IATA_Code_Marketing_Airline,CRSDepTime,DepDelay,ArrDelay,Distance,CarrierDelay,WeatherDelay,LateAircraftDelay,Delay_Category
2024,1,7,WN,1425,-1.0,-11.0,471.0,0.0,0.0,0.0,Green
2024,1,4,AS,1450,-6.0,-16.0,417.0,0.0,0.0,0.0,Green
2024,1,7,AA,1328,194.0,193.0,1121.0,77.0,0.0,116.0,Red
2024,1,5,AA,1435,6.0,5.0,140.0,0.0,0.0,0.0,Green
2024,1,6,NK,1630,-7.0,-18.0,223.0,0.0,0.0,0.0,Green
2024,1,4,DL,615,6.0,-19.0,113.0,0.0,0.0,0.0,Green
2024,1,7,AA,1415,-4.0,-9.0,507.0,0.0,0.0,0.0,Green
2024,1,3,UA,1954,-8.0,-17.0,173.0,0.0,0.0,0.0,Green
2024,1,6,DL,545,-2.0,-17.0,356.0,0.0,0.0,0.0,Green
2024,1,2,UA,910,0.0,-4.0,472.0,0.0,0.0,0.0,Green
2024,1,2,AA,1321,1.0,-1.0,335.0,0.0,0.0,0.0,Green
2024,1,3,DL,1334,-4.0,-9.0,596.0,0.0,0.0,0.0,Green
2024,1,7,AA,1310,-8.0,18.0,461.0,0.0,0.0,0.0,Orange
2024,1,4,NK,2141,30.0,22.0,1824.0,9.0,0.0,0.0,Orange
2024,1,4,AA,1241,-7.0,3.0,672.0,0.0,0.0,0.0,Green
2024,1,5,DL,900,4.0,-6.0,2173.0,0.0,0.0,0.0,Green
2024,1,5,DL,1620,44.0,35.0,332.0,35.0,0.0,0.0,Orange
2024,1,6,UA,1720,-9.0,-15.0,1325.0,0.0,0.0,0.0,Green
2024,1,4,DL,1300,289.0,280.0,74.0,280.0,0.0,0.0,Red
2024,1,5,DL,705,-3.0,-29.0,2446.0,0.0,0.0,0.0,Green
2024,1,5,UA,600,-8.0,-8.0,488.0,0.0,0.0,0.0,Green
2024,1,2,DL,1820,-6.0,-7.0,1379.0,0.0,0.0,0.0,Green
2024,1,1,UA,700,51.0,47.0,689.0,47.0,0.0,0.0,Orange
2024,1,5,AA,2138,15.0,-16.0,724.0,0.0,0.0,0.0,Green
2024,1,6,UA,1215,0.0,-11.0,140.0,0.0,0.0,0.0,Green
2024,1,1,AA,839,-8.0,-26.0,523.0,0.0,0.0,0.0,Green
2024,1,4,NK,600,-7.0,27.0,854.0,0.0,0.0,0.0,Orange
2024,1,3,AA,941,-9.0,-31.0,1744.0,0.0,0.0,0.0,Green
2024,1,7,UA,955,2.0,-7.0,334.0,0.0,0.0,0.0,Green
2024,1,5,WN,1930,20.0,12.0,793.0,0.0,0.0,0.0,Green
2024,1,1,WN,840,0.0,-5.0,148.0,0.0,0.0,0.0,Green
2024,1,7,UA,700,-8.0,-32.0,1723.0,0.0,0.0,0.0,Green
2024,1,5,AA,1941,-11.0,-18.0,247.0,0.0,0.0,0.0,Green
2024,1,2,DL,1540,10.0,2.0,236.0,0.0,0.0,0.0,Green
2024,1,3,UA,1535,-4.0,37.0,977.0,0.0,0.0,0.0,Orange
2024,1,7,WN,1240,-3.0,-15.0,361.0,0.0,0.0,0.0,Green
2024,1,1,AA,510,4.0,-5.0,936.0,0.0,0.0,0.0,Green
2024,1,4,AS,1948,-10.0,-14.0,1024.0,0.0,0.0,0.0,Green
2024,1,6,WN,1625,51.0,36.0,787.0,0.0,0.0,36.0,Orange
2024,1,3,UA,1200,-1.0,27.0,909.0,0.0,0.0,0.0,Orange
2024,1,4,DL,600,-3.0,-5.0,1184.0,0.0,0.0,0.0,Green
2024,1,5,DL,1717,169.0,151.0,674.0,0.0,0.0,151.0,Red
2024,1,6,DL,820,6.0,18.0,862.0,0.0,0.0,0.0,Orange
2024,1,1,UA,1205,-5.0,-21.0,1062.0,0.0,0.0,0.0,Green
2024,1,5,AA,1824,119.0,105.0,224.0,0.0,0.0,105.0,Red
2024,1,6,AA,1821,24.0,65.0,977.0,0.0,0.0,24.0,Red
2024,1,6,AA,545,-5.0,-30.0,528.0,0.0,0.0,0.0,Green
2024,1,6,UA,1042,-1.0,-8.0,250.0,0.0,0.0,0.0,Green
2024,1,4,UA,802,-5.0,-16.0,73.0,0.0,0.0,0.0,Green
2024,1,6,DL,2200,15.0,3.0,2182.0,0.0,0.0,0.0,Green
2024,1,7,DL,1755,-10.0,-29.0,205.0,0.0,0.0,0.0,Green
2024,1,7,DL,940,-6.0,-19.0,272.0,0.0,0.0,0.0,Green
2024,1,1,DL,1955,27.0,17.0,1089.0,17.0,0.0,0.0,Orange
2024,1,4,AA,958,-7.0,-6.0,1670.0,0.0,0.0,0.0,Green
2024,1,2,UA,735,-2.0,-5.0,585.0,0.0,0.0,0.0,Green
2024,1,1,WN,735,-8.0,-25.0,1052.0,0.0,0.0,0.0,Green
2024,1,6,NK,1422,-6.0,-14.0,2039.0,0.0,0.0,0.0,Green
2024,1,4,DL,700,-7.0,-14.0,852.0,0.0,0.0,0.0,Green
2024,1,4,AA,2036,8.0,12.0,358.0,0.0,0.0,0.0,Green
2024,1,3,NK,1158,13.0,13.0,985.0,0.0,0.0,0.0,Green
2024,1,3,DL,2159,5.0,14.0,551.0,0.0,0.0,0.0,Green
2024,1,1,WN,2045,-2.0,-10.0,621.0,0.0,0.0,0.0,Green
2024,1,6,AS,700,-3.0,-19.0,630.0,0.0,0.0,0.0,Green
2024,1,7,AA,1408,4.0,12.0,1972.0,0.0,0.0,0.0,Green
2024,1,6,AS,1446,-10.0,-10.0,908.0,0.0,0.0,0.0,Green
2024,1,3,WN,1620,-6.0,8.0,173.0,0.0,0.0,0.0,Green
2024,1,4,WN,2050,3.0,-14.0,296.0,0.0,0.0,0.0,Green
2024,1,2,DL,707,-1.0,-2.0,626.0,0.0,0.0,0.0,Green
2024,1,1,WN,1625,22.0,39.0,1334.0,0.0,0.0,22.0,Orange
2024,1,1,DL,700,20.0,36.0,2158.0,3.0,0.0,17.0,Orange
2024,1,2,DL,2007,31.0,21.0,957.0,21.0,0.0,0.0,Orange
2024,1,1,UA,1310,-1.0,0.0,370.0,0.0,0.0,0.0,Green
2024,1,5,DL,810,0.0,-44.0,1481.0,0.0,0.0,0.0,Green
2024,1,6,AS,1630,-8.0,-33.0,2422.0,0.0,0.0,0.0,Green
2024,1,4,UA,1240,-2.0,-14.0,2288.0,0.0,0.0,0.0,Green
2024,1,1,AA,2053,7.0,9.0,913.0,0.0,0.0,0.0,Green
2024,1,3,WN,635,0.0,-2.0,1218.0,0.0,0.0,0.0,Green
2024,1,4,DL,600,-7.0,-13.0,422.0,0.0,0.0,0.0,Green
2024,1,4,HA,1820,-2.0,-5.0,102.0,0.0,0.0,0.0,Green
2024,1,3,DL,705,-8.0,-20.0,390.0,0.0,0.0,0.0,Green
2024,1,5,AA,1845,-8.0,-9.0,108.0,0.0,0.0,0.0,Green
2024,1,1,WN,1035,7.0,0.0,228.0,0.0,0.0,0.0,Green
2024,1,3,B6,1929,-3.0,-9.0,2248.0,0.0,0.0,0.0,Green
2024,1,6,AA,1045,-13.0,-2.0,237.0,0.0,0.0,0.0,Green
2024,1,5,AA,821,7.0,-10.0,721.0,0.0,0.0,0.0,Green
2024,1,5,AA,2339,-4.0,-8.0,2176.0,0.0,0.0,0.0,Green
2024,1,7,UA,500,-9.0,-33.0,967.0,0.0,0.0,0.0,Green
2024,1,7,UA,905,650.0,671.0,130.0,0.0,0.0,650.0,Red
2024,1,7,AA,1158,-2.0,26.0,919.0,0.0,0.0,0.0,Orange
2024,1,7,F9,1109,-14.0,-34.0,920.0,0.0,0.0,0.0,Green
2024,1,2,WN,605,11.0,3.0,483.0,0.0,0.0,0.0,Green
2024,1,6,AA,1711,-5.0,-10.0,2556.0,0.0,0.0,0.0,Green
2024,1,2,AS,1438,-14.0,-22.0,571.0,0.0,0.0,0.0,Green
2024,1,6,G4,1200,13.0,65.0,1338.0,0.0,0.0,0.0,Red
2024,1,7,UA,941,-5.0,-17.0,861.0,0.0,0.0,0.0,Green
2024,1,1,DL,610,-4.0,-15.0,1927.0,0.0,0.0,0.0,Green
2024,1,7,AA,1840,67.0,60.0,641.0,15.0,0.0,45.0,Orange
2024,1,6,DL,1800,13.0,-17.0,229.0,0.0,0.0,0.0,Green
2024,1,5,DL,1930,27.0,17.0,368.0,3.0,0.0,14.0,Orange
2024,1,1,WN,1050,25.0,15.0,957.0,13.0,0.0,2.0,Orange
2024,1,4,B6,1459,21.0,84.0,1097.0,21.0,0.0,0.0,Red
2024,1,1,AA,2027,248.0,234.0,157.0,0.0,0.0,234.0,Red
2024,1,6,WN,620,-5.0,19.0,611.0,0.0,0.0,0.0,Orange
2024,1,1,AS,1820,20.0,18.0,909.0,18.0,0.0,0.0,Orange
2024,1,1,AA,1600,-7.0,-5.0,413.0,0.0,0.0,0.0,Green
2024,1,1,UA,1914,49.0,49.0,623.0,0.0,0.0,49.0,Orange
2024,1,5,AS,1225,4.0,-7.0,172.0,0.0,0.0,0.0,Green
2024,1,7,DL,715,32.0,56.0,1237.0,0.0,32.0,0.0,Orange
2024,1,3,WN,1255,17.0,59.0,867.0,13.0,0.0,4.0,Orange
2024,1,5,UA,1145,-5.0,-12.0,1346.0,0.0,0.0,0.0,Green
2024,1,3,UA,1320,9.0,9.0,199.0,0.0,0.0,0.0,Green
2024,1,6,G4,1901,-2.0,-19.0,986.0,0.0,0.0,0.0,Green
2024,1,6,DL,2055,-6.0,-31.0,588.0,0.0,0.0,0.0,Green
2024,1,1,WN,1505,-5.0,-10.0,419.0,0.0,0.0,0.0,Green
2024,1,1,DL,710,-1.0,-15.0,1620.0,0.0,0.0,0.0,Green
2024,1,5,WN,1240,3.0,3.0,1111.0,0.0,0.0,0.0,Green
2024,1,3,AA,1256,-5.0,-9.0,1188.0,0.0,0.0,0.0,Green
2024,1,4,AA,2238,-3.0,-19.0,247.0,0.0,0.0,0.0,Green
2024,1,7,WN,900,-6.0,-20.0,308.0,0.0,0.0,0.0,Green
2024,1,3,WN,1005,-10.0,0.0,355.0,0.0,0.0,0.0,Green
2024,1,2,UA,2127,-4.0,-27.0,748.0,0.0,0.0,0.0,Green
2024,1,1,HA,1305,5.0,6.0,2409.0,0.0,0.0,0.0,Green
2024,1,6,WN,1405,4.0,-10.0,296.0,0.0,0.0,0.0,Green
2024,1,1,DL,1559,-6.0,-43.0,1107.0,0.0,0.0,0.0,Green
2024,1,6,WN,555,-10.0,-17.0,672.0,0.0,0.0,0.0,Green
2024,1,7,WN,1405,4.0,10.0,1235.0,0.0,0.0,0.0,Green
2024,1,4,AA,1355,60.0,73.0,583.0,8.0,0.0,52.0,Red
2024,1,4,WN,1105,17.0,36.0,570.0,0.0,0.0,17.0,Orange
2024,1,7,AA,1551,-9.0,-17.0,388.0,0.0,0.0,0.0,Green
2024,1,3,WN,1930,133.0,116.0,258.0,5.0,0.0,111.0,Red
2024,1,7,UA,1246,-7.0,-19.0,931.0,0.0,0.0,0.0,Green
2024,1,5,WN,700,0.0,1.0,236.0,0.0,0.0,0.0,Green
2024,1,5,WN,615,-5.0,-19.0,515.0,0.0,0.0,0.0,Green
2024,1,4,WN,1625,-5.0,-3.0,1797.0,0.0,0.0,0.0,Green
2024,1,4,AA,819,-5.0,-13.0,892.0,0.0,0.0,0.0,Green
2024,1,3,UA,1825,4.0,10.0,1846.0,0.0,0.0,0.0,Green
2024,1,3,DL,1259,0.0,6.0,647.0,0.0,0.0,0.0,Green
2024,1,3,DL,1400,-6.0,-25.0,214.0,0.0,0.0,0.0,Green
2024,1,4,UA,1713,7.0,1.0,371.0,0.0,0.0,0.0,Green
2024,1,5,DL,707,-1.0,14.0,509.0,0.0,0.0,0.0,Green
2024,1,2,B6,617,14.0,15.0,1617.0,0.0,0.0,14.0,Orange
2024,1,3,DL,1005,-2.0,7.0,228.0,0.0,0.0,0.0,Green
2024,1,4,DL,530,-7.0,-23.0,874.0,0.0,0.0,0.0,Green
2024,1,4,B6,1000,-12.0,-6.0,399.0,0.0,0.0,0.0,Green
2024,1,3,UA,1005,-9.0,-30.0,296.0,0.0,0.0,0.0,Green
2024,1,2,AA,800,0.0,-24.0,1096.0,0.0,0.0,0.0,Green
2024,1,7,UA,1300,-4.0,-11.0,909.0,0.0,0.0,0.0,Green
2024,1,5,WN,710,-1.0,-15.0,793.0,0.0,0.0,0.0,Green
2024,1,4,AA,2307,77.0,110.0,2378.0,0.0,6.0,71.0,Red
2024,1,1,B6,1635,49.0,41.0,1121.0,13.0,0.0,28.0,Orange
2024,1,6,UA,1830,2.0,-4.0,1379.0,0.0,0.0,0.0,Green
2024,1,5,WN,1425,-2.0,-10.0,991.0,0.0,0.0,0.0,Green
2024,1,4,DL,1845,-1.0,-4.0,547.0,0.0,0.0,0.0,Green
2024,1,5,AA,2118,10.0,5.0,500.0,0.0,0.0,0.0,Green
2024,1,4,AA,837,-5.0,-10.0,264.0,0.0,0.0,0.0,Green
2024,1,3,AS,1626,-17.0,-17.0,82.0,0.0,0.0,0.0,Green
2024,1,2,DL,700,34.0,79.0,746.0,34.0,0.0,0.0,Red
2024,1,3,DL,1837,-4.0,-8.0,357.0,0.0,0.0,0.0,Green
2024,1,2,WN,740,16.0,64.0,611.0,16.0,0.0,0.0,Red
2024,1,2,UA,1705,-2.0,-6.0,73.0,0.0,0.0,0.0,Green
2024,1,3,UA,1605,-1.0,-16.0,334.0,0.0,0.0,0.0,Green
2024,1,1,AA,1650,-9.0,-9.0,813.0,0.0,0.0,0.0,Green
2024,1,7,HA,1910,-2.0,-7.0,216.0,0.0,0.0,0.0,Green
2024,1,1,UA,1345,-6.0,-16.0,1400.0,0.0,0.0,0.0,Green
2024,1,2,AS,1935,-1.0,10.0,1024.0,0.0,0.0,0.0,Green
2024,1,1,WN,1015,-1.0,-4.0,487.0,0.0,0.0,0.0,Green
2024,1,7,UA,1815,-5.0,-15.0,607.0,0.0,0.0,0.0,Green
2024,1,3,WN,1725,40.0,26.0,451.0,4.0,0.0,22.0,Orange
2024,1,2,AS,1000,216.0,210.0,2454.0,0.0,0.0,0.0,Red
2024,1,4,F9,1400,-7.0,-12.0,985.0,0.0,0.0,0.0,Green
2024,1,1,F9,1604,32.0,21.0,680.0,1.0,0.0,20.0,Orange
2024,1,5,WN,1720,-5.0,-26.0,1034.0,0.0,0.0,0.0,Green
2024,1,3,AA,955,-8.0,5.0,1849.0,0.0,0.0,0.0,Green
2024,1,4,DL,645,-6.0,-36.0,2116.0,0.0,0.0,0.0,Green
2024,1,2,AA,1004,-5.0,-17.0,142.0,0.0,0.0,0.0,Green
2024,1,2,AA,1221,187.0,166.0,482.0,0.0,0.0,166.0,Red
2024,1,7,AA,1340,-3.0,4.0,192.0,0.0,0.0,0.0,Green
2024,1,1,UA,706,-3.0,-7.0,1721.0,0.0,0.0,0.0,Green
2024,1,6,NK,2209,4.0,-6.0,1979.0,0.0,0.0,0.0,Green
2024,1,2,UA,620,0.0,-27.0,517.0,0.0,0.0,0.0,Green
2024,1,7,AA,1322,4.0,1.0,737.0,0.0,0.0,0.0,Green
2024,1,4,AA,1814,71.0,67.0,479.0,0.0,0.0,67.0,Red
2024,1,2,UA,1310,16.0,7.0,391.0,0.0,0.0,0.0,Green
2024,1,4,AA,720,-7.0,-20.0,590.0,0.0,0.0,0.0,Green
2024,1,7,NK,930,-1.0,-2.0,581.0,0.0,0.0,0.0,Green
2024,1,1,UA,1040,-1.0,-16.0,372.0,0.0,0.0,0.0,Green
2024,1,7,DL,1949,-4.0,-18.0,1747.0,0.0,0.0,0.0,Green
2024,1,2,B6,925,27.0,15.0,1056.0,0.0,0.0,0.0,Orange
2024,1,1,AA,1942,12.0,-5.0,268.0,0.0,0.0,0.0,Green
2024,1,3,B6,1805,64.0,68.0,369.0,5.0,0.0,59.0,Red
2024,1,3,DL,700,-3.0,-51.0,2153.0,0.0,0.0,0.0,Green
2024,1,2,WN,1955,39.0,23.0,73.0,13.0,0.0,10.0,Orange
2024,1,2,B6,2130,-9.0,-14.0,805.0,0.0,0.0,0.0,Green
2024,1,1,DL,1955,0.0,-18.0,1089.0,0.0,0.0,0.0,Green
2024,1,6,DL,1230,143.0,151.0,287.0,143.0,0.0,0.0,Red
2024,1,4,UA,1547,-1.0,-10.0,488.0,0.0,0.0,0.0,Green
2024,1,1,AA,1108,-13.0,-24.0,414.0,0.0,0.0,0.0,Green
2024,1,2,AA,1822,2.0,7.0,108.0,0.0,0.0,0.0,Green
2024,1,1,DL,1000,187.0,184.0,427.0,0.0,0.0,182.0,Red
2024,1,1,AA,500,-4.0,-23.0,919.0,0.0,0.0,0.0,Green
2024,1,1,AA,620,-7.0,-19.0,119.0,0.0,0.0,0.0,Green
2024,1,6,B6,646,2.0,-7.0,187.0,0.0,0.0,0.0,Green
2024,1,1,AA,1035,53.0,39.0,742.0,0.0,0.0,39.0,Orange
2024,1,4,WN,1725,-2.0,-21.0,549.0,0.0,0.0,0.0,Green
2024,1,3,WN,1910,5.0,-17.0,668.0,0.0,0.0,0.0,Green
2024,1,1,UA,855,-3.0,-8.0,758.0,0.0,0.0,0.0,Green
2024,1,1,AA,630,-2.0,-11.0,589.0,0.0,0.0,0.0,Green
2024,1,5,AA,515,-3.0,-3.0,1271.0,0.0,0.0,0.0,Green
2024,1,1,WN,1510,18.0,13.0,1241.0,0.0,0.0,0.0,Green
2024,1,1,AS,1454,9.0,53.0,1489.0,0.0,9.0,0.0,Orange
2024,1,5,AA,2126,-5.0,-20.0,735.0,0.0,0.0,0.0,Green
2024,1,7,WN,600,-4.0,-3.0,930.0,0.0,0.0,0.0,Green
2024,1,1,AS,625,-6.0,-19.0,2402.0,0.0,0.0,0.0,Green
2024,1,5,WN,1045,17.0,0.0,850.0,0.0,0.0,0.0,Green
2024,1,4,DL,2105,0.0,-10.0,399.0,0.0,0.0,0.0,Green
2024,1,3,DL,1800,0.0,-3.0,373.0,0.0,0.0,0.0,Green
2024,1,1,DL,1500,-2.0,-21.0,1276.0,0.0,0.0,0.0,Green
2024,1,3,WN,900,7.0,-7.0,549.0,0.0,0.0,0.0,Green
2024,1,3,DL,1235,-7.0,-12.0,525.0,0.0,0.0,0.0,Green
2024,1,7,WN,1600,16.0,34.0,2295.0,16.0,0.0,0.0,Orange
2024,1,1,UA,1355,-9.0,-28.0,412.0,0.0,0.0,0.0,Green
2024,1,1,AA,925,-8.0,-7.0,140.0,0.0,0.0,0.0,Green
2024,1,2,UA,1410,5.0,2.0,1514.0,0.0,0.0,0.0,Green
2024,1,5,UA,800,5.0,-18.0,2704.0,0.0,0.0,0.0,Green
2024,1,4,AS,1020,2.0,-14.0,1242.0,0.0,0.0,0.0,Green
2024,1,4,WN,1545,4.0,-9.0,930.0,0.0,0.0,0.0,Green
2024,1,4,WN,1830,19.0,1.0,216.0,0.0,0.0,0.0,Green
2024,1,5,WN,2140,1.0,7.0,259.0,0.0,0.0,0.0,Green
2024,1,5,AA,1658,7.0,-5.0,812.0,0.0,0.0,0.0,Green
2024,1,7,DL,500,95.0,79.0,352.0,79.0,0.0,0.0,Red
2024,1,5,AA,1349,47.0,34.0,1979.0,0.0,0.0,34.0,Orange
2024,1,2,DL,1600,-1.0,6.0,489.0,0.0,0.0,0.0,Green
2024,1,4,DL,2300,-5.0,-18.0,134.0,0.0,0.0,0.0,Green
2024,1,4,WN,1725,-1.0,-5.0,562.0,0.0,0.0,0.0,Green
2024,1,4,DL,1735,89.0,111.0,153.0,0.0,0.0,37.0,Red
2024,1,2,AA,1501,40.0,40.0,1192.0,13.0,0.0,27.0,Orange
2024,1,7,AA,2236,189.0,213.0,482.0,0.0,61.0,128.0,Red
2024,1,5,WN,1010,4.0,-10.0,432.0,0.0,0.0,0.0,Green
2024,1,6,DL,2300,-6.0,-12.0,594.0,0.0,0.0,0.0,Green
2024,1,5,AA,2247,-7.0,-16.0,113.0,0.0,0.0,0.0,Green
2024,1,4,WN,1130,1.0,-1.0,546.0,0.0,0.0,0.0,Green
2024,1,5,AA,1149,-1.0,-3.0,204.0,0.0,0.0,0.0,Green
2024,1,1,DL,2241,-1.0,-9.0,153.0,0.0,0.0,0.0,Green
2024,1,1,AS,2040,30.0,1.0,1448.0,0.0,0.0,0.0,Green
2024,1,3,B6,949,135.0,124.0,427.0,0.0,0.0,124.0,Red
2024,1,2,AA,1000,46.0,10.0,1721.0,0.0,0.0,0.0,Green
2024,1,5,UA,1230,3.0,-4.0,200.0,0.0,0.0,0.0,Green
2024,1,4,G4,730,12.0,-7.0,565.0,0.0,0.0,0.0,Green
2024,1,2,WN,2135,-5.0,-15.0,192.0,0.0,0.0,0.0,Green
2024,1,6,UA,1535,-4.0,-1.0,173.0,0.0,0.0,0.0,Green
2024,1,1,DL,1237,207.0,218.0,541.0,0.0,207.0,0.0,Red
2024,1,3,DL,1306,2.0,-11.0,240.0,0.0,0.0,0.0,Green
2024,1,5,UA,635,-7.0,-6.0,109.0,0.0,0.0,0.0,Green
2024,1,2,WN,1040,20.0,25.0,957.0,17.0,0.0,3.0,Orange
2024,1,1,UA,2000,-5.0,-8.0,337.0,0.0,0.0,0.0,Green
2024,1,5,WN,1805,57.0,97.0,448.0,0.0,0.0,57.0,Red
2024,1,3,B6,739,-4.0,-52.0,1754.0,0.0,0.0,0.0,Green
2024,1,6,WN,600,-4.0,12.0,622.0,0.0,0.0,0.0,Green
2024,1,4,WN,640,4.0,-11.0,957.0,0.0,0.0,0.0,Green
2024,1,7,WN,1130,-1.0,-13.0,397.0,0.0,0.0,0.0,Green
2024,1,6,UA,1035,4.0,9.0,1744.0,0.0,0.0,0.0,Green
2024,1,2,NK,825,-5.0,-13.0,907.0,0.0,0.0,0.0,Green
2024,1,7,WN,2030,10.0,0.0,721.0,0.0,0.0,0.0,Green
2024,1,2,F9,1241,-9.0,-13.0,468.0,0.0,0.0,0.0,Green
2024,1,1,UA,634,-6.0,4.0,89.0,0.0,0.0,0.0,Green
2024,1,5,F9,2229,-2.0,-24.0,1123.0,0.0,0.0,0.0,Green
2024,1,1,AA,930,-1.0,21.0,190.0,0.0,0.0,0.0,Orange
2024,1,3,DL,815,-4.0,7.0,1547.0,0.0,0.0,0.0,Green
2024,1,6,UA,1130,11.0,26.0,959.0,11.0,0.0,0.0,Orange
2024,1,2,DL,1600,-5.0,-20.0,387.0,0.0,0.0,0.0,Green
2024,1,3,DL,800,0.0,7.0,1626.0,0.0,0.0,0.0,Green
2024,1,5,DL,855,-4.0,-12.0,106.0,0.0,0.0,0.0,Green
2024,1,5,AA,2334,-7.0,4.0,2174.0,0.0,0.0,0.0,Green
2024,1,6,AA,1010,60.0,43.0,416.0,11.0,0.0,32.0,Orange
2024,1,6,WN,930,0.0,-2.0,1849.0,0.0,0.0,0.0,Green
2024,1,7,WN,1505,15.0,3.0,488.0,0.0,0.0,0.0,Green
2024,1,7,NK,2042,-10.0,-19.0,1145.0,0.0,0.0,0.0,Green
2024,1,5,UA,2147,2.0,-4.0,224.0,0.0,0.0,0.0,Green
2024,1,7,F9,2226,15.0,-3.0,853.0,0.0,0.0,0.0,Green
2024,1,3,DL,812,-5.0,-11.0,214.0,0.0,0.0,0.0,Green
2024,1,5,UA,1200,9.0,-9.0,1597.0,0.0,0.0,0.0,Green
2024,1,1,AA,1648,-7.0,-19.0,158.0,0.0,0.0,0.0,Green
2024,1,4,UA,1750,9.0,-7.0,1620.0,0.0,0.0,0.0,Green
2024,1,2,AA,1628,14.0,16.0,213.0,5.0,0.0,9.0,Orange
2024,1,5,AA,1036,14.0,8.0,181.0,0.0,0.0,0.0,Green
2024,1,2,AA,1026,-11.0,-17.0,899.0,0.0,0.0,0.0,Green
2024,1,3,AA,1507,7.0,9.0,761.0,0.0,0.0,0.0,Green
2024,1,4,AA,910,202.0,171.0,1096.0,171.0,0.0,0.0,Red
2024,1,5,UA,1410,-3.0,6.0,84.0,0.0,0.0,0.0,Green
2024,1,1,AA,2058,-11.0,-8.0,203.0,0.0,0.0,0.0,Green
2024,1,6,WN,1210,5.0,7.0,973.0,0.0,0.0,0.0,Green
2024,1,2,AA,1319,-7.0,-9.0,693.0,0.0,0.0,0.0,Green
2024,1,7,B6,2050,125.0,136.0,1121.0,5.0,0.0,120.0,Red
2024,1,1,DL,557,-2.0,10.0,633.0,0.0,0.0,0.0,Green
2024,1,7,NK,1617,24.0,18.0,966.0,16.0,0.0,1.0,Orange
2024,1,7,AA,1646,-5.0,0.0,600.0,0.0,0.0,0.0,Green
2024,1,5,AS,1730,7.0,-8.0,834.0,0.0,0.0,0.0,Green
2024,1,6,WN,825,21.0,14.0,226.0,0.0,0.0,0.0,Green
2024,1,1,AA,700,-9.0,-11.0,1005.0,0.0,0.0,0.0,Green
2024,1,3,AA,1830,-8.0,-14.0,678.0,0.0,0.0,0.0,Green
2024,1,2,AA,1334,-1.0,-16.0,1120.0,0.0,0.0,0.0,Green
2024,1,1,DL,1159,-8.0,-17.0,761.0,0.0,0.0,0.0,Green
2024,1,2,AA,600,-10.0,-26.0,814.0,0.0,0.0,0.0,Green
2024,1,5,UA,750,-9.0,19.0,2007.0,0.0,0.0,0.0,Orange
2024,1,3,DL,720,-13.0,-15.0,443.0,0.0,0.0,0.0,Green
2024,1,1,AA,1316,1.0,-3.0,281.0,0.0,0.0,0.0,Green
2024,1,7,UA,1539,38.0,33.0,746.0,0.0,0.0,0.0,Orange
2024,1,7,DL,600,-1.0,1.0,599.0,0.0,0.0,0.0,Green
2024,1,3,UA,740,-11.0,-21.0,416.0,0.0,0.0,0.0,Green
2024,1,3,UA,2015,7.0,-12.0,1346.0,0.0,0.0,0.0,Green
2024,1,5,G4,630,-8.0,-20.0,661.0,0.0,0.0,0.0,Green
2024,1,3,AA,1130,135.0,110.0,335.0,110.0,0.0,0.0,Red
2024,1,7,WN,650,2.0,-6.0,604.0,0.0,0.0,0.0,Green
2024,1,1,WN,1725,-2.0,-8.0,371.0,0.0,0.0,0.0,Green
2024,1,5,AA,713,0.0,17.0,936.0,0.0,0.0,0.0,Orange
2024,1,1,UA,830,0.0,1.0,2481.0,0.0,0.0,0.0,Green
2024,1,1,AA,1845,150.0,153.0,802.0,150.0,0.0,0.0,Red
2024,1,1,UA,1425,-5.0,-20.0,628.0,0.0,0.0,0.0,Green
2024,1,3,NK,1432,26.0,16.0,834.0,0.0,0.0,0.0,Orange
2024,1,3,UA,1810,90.0,72.0,1874.0,6.0,0.0,66.0,Red
2024,1,5,DL,636,-7.0,-32.0,604.0,0.0,0.0,0.0,Green
2024,1,4,UA,1730,208.0,204.0,528.0,9.0,0.0,195.0,Red
2024,1,4,AA,1433,-5.0,-6.0,993.0,0.0,0.0,0.0,Green
2024,1,5,WN,635,0.0,-10.0,1565.0,0.0,0.0,0.0,Green
2024,1,3,UA,1016,4.0,-29.0,1744.0,0.0,0.0,0.0,Green
2024,1,4,WN,1055,4.0,-15.0,409.0,0.0,0.0,0.0,Green
2024,1,3,UA,901,165.0,161.0,489.0,0.0,161.0,0.0,Red
2024,1,6,DL,1655,3.0,-17.0,2496.0,0.0,0.0,0.0,Green
2024,1,2,DL,1615,-7.0,-10.0,335.0,0.0,0.0,0.0,Green
2024,1,4,WN,1150,14.0,36.0,1041.0,6.0,0.0,8.0,Orange
2024,1,1,DL,755,-4.0,0.0,1391.0,0.0,0.0,0.0,Green
2024,1,3,F9,545,31.0,23.0,641.0,23.0,0.0,0.0,Orange
2024,1,3,DL,705,-3.0,-11.0,2153.0,0.0,0.0,0.0,Green
2024,1,3,NK,1539,50.0,70.0,407.0,7.0,0.0,43.0,Red
2024,1,7,WN,1655,4.0,8.0,1506.0,0.0,0.0,0.0,Green
2024,1,2,UA,1748,-8.0,-14.0,1154.0,0.0,0.0,0.0,Green
2024,1,5,F9,1907,-12.0,-1.0,406.0,0.0,0.0,0.0,Green
